NDFA_per_LiDFOB_molar_ratio_target,LiNO3_final_mass_fraction_target,NDFA_solvent_pool_mass_fraction_target,TTE_solvent_pool_mass_fraction_target,FEC_solvent_pool_mass_fraction_target,VC_solvent_pool_mass_fraction_target,TMSP_solvent_pool_mass_fraction_target,LiDFOB_mass_fraction_target,NDFA_mass_fraction_target,TTE_mass_fraction_target,FEC_mass_fraction_target,LiNO3_mass_fraction_target,VC_mass_fraction_target,TMSP_mass_fraction_target,temperature_C,target_total_mass_g,NDFA_per_LiDFOB_molar_ratio,LiNO3_final_mass_fraction,estimated_final_volume_mL,estimated_LiDFOB_molarity_mol_L,estimated_total_lithium_salt_molarity_mol_L,NDFA_solvent_pool_mass_fraction,TTE_solvent_pool_mass_fraction,FEC_solvent_pool_mass_fraction,VC_solvent_pool_mass_fraction,TMSP_solvent_pool_mass_fraction,constraint_total_mass_pass,constraint_minimum_nonzero_mass_pass,constraint_NDFA_LiDFOB_molar_ratio_pass,constraint_LiNO3_final_mass_fraction_pass,constraint_LiDFOB_molarity_pass,constraint_TTE_solvent_pool_fraction_pass,constraint_FEC_solvent_pool_fraction_pass,constraint_VC_solvent_pool_fraction_pass,constraint_TMSP_solvent_pool_fraction_pass,constraint_all_pass,presence_pattern,LiDFOB_mass_g,LiDFOB_mass_fraction,LiDFOB_mole_fraction,NDFA_mass_g,NDFA_mass_fraction,NDFA_mole_fraction,TTE_mass_g,TTE_mass_fraction,TTE_mole_fraction,FEC_mass_g,FEC_mass_fraction,FEC_mole_fraction,LiNO3_mass_g,LiNO3_mass_fraction,LiNO3_mole_fraction,VC_mass_g,VC_mass_fraction,VC_mole_fraction,TMSP_mass_g,TMSP_mass_fraction,TMSP_mole_fraction
3.516269155,0,1,0,0,0,0,0.2246789723,0.7753210277,0,0,0,0,0,25,5,3.51624841,0,3.606572327,2.166609101,2.166609101,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1234,0.22468,0.2214227184,3.8766,0.77532,0.7785772816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.17178338,0,1,0,0,0,0,0.1963054113,0.8036945887,0,0,0,0,0,25,5,4.171926472,0,3.652257412,1.869260007,1.869260007,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9815,0.1963,0.19335155,4.0185,0.8037,0.80664845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.032286149,0,1,0,0,0,0,0.2017266453,0.7982733547,0,0,0,0,0,25,5,4.032452553,0,3.643532495,1.925471551,1.925471551,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0086,0.20172,0.1987102689,3.9914,0.79828,0.8012897311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.654543784,0,1,0,0,0,0,0.2180314308,0.7819685692,0,0,0,0,0,25,5,3.654360109,0,3.617261156,2.096365976,2.096365976,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0902,0.21804,0.2148523055,3.9098,0.78196,0.7851476945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.250621725,0,1,0,0,0,0,0.2386581402,0.7613418598,0,0,0,0,0,25,5,3.250588454,0,3.584067835,2.315870174,2.315870174,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1933,0.23866,0.2352615434,3.8067,0.76134,0.7647384566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.937430803,0,1,0,0,0,0,0.1710719451,0.8289280549,0,0,0,0,0,25,5,4.937150358,0,3.692855645,1.611193511,1.611193511,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8554,0.17108,0.168430971,4.1446,0.82892,0.831569029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.515247714,0,1,0,0,0,0,0.1841223232,0.8158776768,0,0,0,0,0,25,5,4.515317544,0,3.671864331,1.74391428,1.74391428,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9206,0.18412,0.181313223,4.0794,0.81588,0.818686777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.172677036,0,1,0,0,0,0,0.243096042,0.756903958,0,0,0,0,0,25,5,3.172608791,0,3.576920485,2.363667952,2.363667952,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.2155,0.2431,0.239658221,3.7845,0.7569,0.760341779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.795106847,0,1,0,0,0,0,0.2116652793,0.7883347207,0,0,0,0,0,25,5,3.795226922,0,3.627531447,2.029263294,2.029263294,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0583,0.21166,0.2085407044,3.9417,0.78834,0.7914592956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.392087374,0,1,0,0,0,0,0.1883131035,0.8116868965,0,0,0,0,0,25,5,4.391889213,0,3.665103324,1.786985452,1.786985452,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9416,0.18832,0.1854637513,4.0584,0.81168,0.8145362487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.459971134,0,1,0,0,0,0,0.1859799167,0.8140200833,0,0,0,0,0,25,5,4.45996868,0,3.668870171,1.762969072,1.762969072,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9299,0.18598,0.1831512338,4.0701,0.81402,0.8168487662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.851858307,0,1,0,0,0,0,0.2091991065,0.7908008935,0,0,0,0,0,25,5,3.851837503,0,3.631491465,2.003491233,2.003491233,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.046,0.2092,0.2061074798,3.954,0.7908,0.7938925202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.240904953,0,1,0,0,0,0,0.2392025188,0.7607974812,0,0,0,0,0,25,5,3.24094981,0,3.583198562,2.321673232,2.321673232,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.196,0.2392,0.2357962355,3.804,0.7608,0.7642037645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.572147112,0,1,0,0,0,0,0.1822485577,0.8177514423,0,0,0,0,0,25,5,4.572409662,0,3.674890686,1.72468615,1.72468615,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9112,0.18224,0.1794555786,4.0888,0.81776,0.8205444214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.993714008,0,1,0,0,0,0,0.1694705851,0.8305294149,0,0,0,0,0,25,5,4.993379993,0,3.695431267,1.595012608,1.595012608,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8474,0.16948,0.1668507589,4.1526,0.83052,0.8331492411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31921025,0,1,0,0,0,0,0.234884854,0.765115146,0,0,0,0,0,25,5,3.319299902,0,3.59015274,2.275327451,2.275327451,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1744,0.23488,0.2315190014,3.8256,0.76512,0.7684809986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.711171385,0,1,0,0,0,0,0.2154212366,0.7845787634,0,0,0,0,0,25,5,3.711198539,0,3.621478736,2.068763647,2.068763647,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0771,0.21542,0.2122602119,3.9229,0.78458,0.7877397881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.101022374,0,1,0,0,0,0,0.1990184541,0.8009815459,0,0,0,0,0,25,5,4.100982605,0,3.647878856,1.89743588,1.89743588,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9951,0.19902,0.1960406607,4.0049,0.80098,0.8039593393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.228126727,0,1,0,0,0,0,0.1941974845,0.8058025155,0,0,0,0,0,25,5,4.22805876,0,3.655637916,1.847552748,1.847552748,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.971,0.1942,0.1912755854,4.029,0.8058,0.8087244146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.584797539,0,1,0,0,0,0,0.2213345648,0.7786654352,0,0,0,0,0,25,5,3.58468449,0,3.611948937,2.131223997,2.131223997,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1067,0.22134,0.2181175176,3.8933,0.77866,0.7818824824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.445523858,0,1,0,0,0,0,0.228239279,0.771760721,0,0,0,0,0,25,5,3.445509754,0,3.600841569,2.204441301,2.204441301,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1412,0.22824,0.2249460816,3.8588,0.77176,0.7750539184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.866669878,0,1,0,0,0,0,0.17312868,0.82687132,0,0,0,0,0,25,5,4.866964978,0,3.689571728,1.631856928,1.631856928,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8656,0.17312,0.1704458785,4.1344,0.82688,0.8295541215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.694368534,0,1,0,0,0,0,0.1783498454,0.8216501546,0,0,0,0,0,25,5,4.694683942,0,3.681168763,1.684898828,1.684898828,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8917,0.17834,0.1756023706,4.1083,0.82166,0.8243976294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.117460914,0,1,0,0,0,0,0.2463410639,0.7536589361,0,0,0,0,0,25,5,3.117478779,0,3.571704852,2.398668143,2.398668143,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.2317,0.24634,0.2428670684,3.7683,0.75366,0.7571329316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.975242347,0,1,0,0,0,0,0.2040307616,0.7959692384,0,0,0,0,0,25,5,3.975016222,0,3.639797844,1.949614946,1.949614946,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0202,0.20404,0.2010043697,3.9798,0.79596,0.7989956303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.337809697,0,1,0,0,0,0,0.1902211884,0.8097788116,0,0,0,0,0,25,5,4.337843164,0,3.662044774,1.806522277,1.806522277,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9511,0.19022,0.1873415852,4.0489,0.80978,0.8126584148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.343770832,0,1,0,0,0,0,0.1900097418,0.8099902582,0,0,0,0,0,25,5,4.344045794,0,3.662398922,1.804258448,1.804258448,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.95,0.19,0.187124145,4.05,0.81,0.812875855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.968056932,0,1,0,0,0,0,0.2043247333,0.7956752667,0,0,0,0,0,25,5,3.968172462,0,3.63934711,1.952532155,1.952532155,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0216,0.20432,0.2012812574,3.9784,0.79568,0.7987187426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.064117722,0,1,0,0,0,0,0.2495593652,0.7504406348,0,0,0,0,0,25,5,3.064107337,0,3.566521414,2.433553706,2.433553706,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.2478,0.24956,0.2460564934,3.7522,0.75044,0.7539435066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.748928852,0,1,0,0,0,0,0.1766627807,0.8233372193,0,0,0,0,0,25,5,4.749019643,0,3.683873166,1.667801465,1.667801465,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8833,0.17666,0.1739427002,4.1167,0.82334,0.8260572998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.826751471,0,1,0,0,0,0,0.1743109151,0.8256890849,0,0,0,0,0,25,5,4.826446813,0,3.687640012,1.64402907,1.64402907,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8716,0.17432,0.17163119,4.1284,0.82568,0.82836881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.486178741,0,1,0,0,0,0,0.2261796281,0.7738203719,0,0,0,0,0,25,5,3.486171333,0,3.604157682,2.182534968,2.182534968,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1309,0.22618,0.2229072244,3.8691,0.77382,0.7770927756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.608621918,0,1,0,0,0,0,0.2201950619,0.7798049381,0,0,0,0,0,25,5,3.608518142,0,3.613784067,2.119170549,2.119170549,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.101,0.2202,0.2169894897,3.899,0.7798,0.7830105103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.203573979,0,1,0,0,0,0,0.1951104645,0.8048895355,0,0,0,0,0,25,5,4.203318755,0,3.654156933,1.857057652,1.857057652,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9756,0.19512,0.1921850356,4.0244,0.80488,0.8078149644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.092398997,0,1,0,0,0,0,0.1993542174,0.8006457826,0,0,0,0,0,25,5,4.092250737,0,3.647331536,1.90096262,1.90096262,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9968,0.19936,0.1963768187,4.0032,0.80064,0.8036231813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.720531236,0,1,0,0,0,0,0.2149958102,0.7850041898,0,0,0,0,0,25,5,3.720438875,0,3.622154837,2.064344824,2.064344824,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.075,0.215,0.211844709,3.925,0.785,0.788155291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.374209199,0,1,0,0,0,0,0.2319442935,0.7680557065,0,0,0,0,0,25,5,3.374290522,0,3.594885445,2.243889112,2.243889112,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1597,0.23194,0.2286085012,3.8403,0.76806,0.7713914988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.937986691,0,1,0,0,0,0,0.1710559811,0.8289440189,0,0,0,0,0,25,5,4.937846737,0,3.692887841,1.610991111,1.610991111,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8553,0.17106,0.1684112178,4.1447,0.82894,0.8315887822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.609433439,0,1,0,0,0,0,0.1810412216,0.8189587784,0,0,0,0,0,25,5,4.609471416,0,3.676822402,1.712429425,1.712429425,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9052,0.18104,0.1782699163,4.0948,0.81896,0.8217300837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.202394348,0,1,0,0,0,0,0.2413847104,0.7586152896,0,0,0,0,0,25,5,3.202476725,0,3.579689278,2.345129047,2.345129047,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.2069,0.24138,0.2379549169,3.7931,0.75862,0.7620450831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.829720322,0,1,0,0,0,0,0.2101542599,0.7898457401,0,0,0,0,0,25,5,3.82958789,0,3.629946092,2.013541933,2.013541933,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0508,0.21016,0.2070570042,3.9492,0.78984,0.7929429958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.483326245,0,1,0,0,0,0,0.1851905047,0.8148094953,0,0,0,0,0,25,5,4.483044139,0,3.670125786,1.754974568,1.754974568,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.926,0.1852,0.1823804395,4.074,0.8148,0.8176195605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.414615232,0,1,0,0,0,0,0.1875323504,0.8124676496,0,0,0,0,0,25,5,4.414393602,0,3.66635894,1.778974509,1.778974509,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9377,0.18754,0.1846928896,4.0623,0.81246,0.8153071104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.77331451,0,1,0,0,0,0,0.212627801,0.787372199,0,0,0,0,0,25,5,3.773490338,0,3.625986074,2.039335954,2.039335954,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0631,0.21262,0.2094903161,3.9369,0.78738,0.7905096839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.134023678,0,1,0,0,0,0,0.2453586196,0.7546413804,0,0,0,0,0,25,5,3.134000312,0,3.57328242,2.388070888,2.388070888,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.2268,0.24536,0.2418964501,3.7732,0.75464,0.7581035499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.55317175,0,1,0,0,0,0,0.1828691862,0.8171308138,0,0,0,0,0,25,5,4.553451674,0,3.673892633,1.731023841,1.731023841,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9143,0.18286,0.1800681916,4.0857,0.81714,0.8199318084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.880868483,0,1,0,0,0,0,0.1727120272,0.8272879728,0,0,0,0,0,25,5,4.880596147,0,3.690215633,1.627802379,1.627802379,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8636,0.17272,0.1700507865,4.1364,0.82728,0.8299492135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.305958811,0,1,0,0,0,0,0.2356045328,0.7643954672,0,0,0,0,0,25,5,3.30604202,0,3.588993711,2.283039276,2.283039276,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.178,0.2356,0.2322318257,3.822,0.7644,0.7677681743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66375361,0,1,0,0,0,0,0.2176026141,0.7823973859,0,0,0,0,0,25,5,3.663809865,0,3.617969452,2.091725974,2.091725974,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.088,0.2176,0.2144169743,3.912,0.7824,0.7855830257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.024292495,0,1,0,0,0,0,0.2020463851,0.7979536149,0,0,0,0,0,25,5,4.024451878,0,3.64301737,1.928798732,1.928798732,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0102,0.20204,0.1990266848,3.9898,0.79796,0.8009733152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.146515913,0,1,0,0,0,0,0.1972656573,0.8027343427,0,0,0,0,0,25,5,4.146664056,0,3.65071204,1.879196715,1.879196715,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9863,0.19726,0.1943006167,4.0137,0.80274,0.8056993833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.540311389,0,1,0,0,0,0,0.2234941847,0.7765058153,0,0,0,0,0,25,5,3.540192759,0,3.608471848,2.154095731,2.154095731,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1175,0.2235,0.2202549656,3.8825,0.7765,0.7797450344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.429340854,0,1,0,0,0,0,0.2290696153,0.7709303847,0,0,0,0,0,25,5,3.429527582,0,3.599521563,2.213172528,2.213172528,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1453,0.22906,0.2257577093,3.8547,0.77094,0.7742422907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.758705229,0,1,0,0,0,0,0.1763638507,0.8236361493,0,0,0,0,0,25,5,4.75883138,0,3.684356095,1.664751005,1.664751005,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8818,0.17636,0.1736463414,4.1182,0.82364,0.8263536586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.680277862,0,1,0,0,0,0,0.1787907926,0.8212092074,0,0,0,0,0,25,5,4.679984375,0,3.680428272,1.689584631,1.689584631,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.894,0.1788,0.1760568223,4.106,0.8212,0.8239431777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.007651888,0,1,0,0,0,0,0.253058965,0.746941035,0,0,0,0,0,25,5,3.007635419,0,3.560887242,2.471587989,2.471587989,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.2653,0.25306,0.2495236955,3.7347,0.74694,0.7504763045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.899626359,0,1,0,0,0,0,0.207167424,0.792832576,0,0,0,0,0,25,5,3.899802626,0,3.634775382,1.982161874,1.982161874,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0358,0.20716,0.2040898535,3.9642,0.79284,0.7959101465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.287569046,0,1,0,0,0,0,0.1920221418,0.8079778582,0,0,0,0,0,25,5,4.287628236,0,3.6591472,1.825060975,1.825060975,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9601,0.19202,0.1891207088,4.0399,0.80798,0.8108792912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.290558644,0,1,0,0,0,0,0.1919140214,0.8080859786,0,0,0,0,0,25,5,4.290393244,0,3.659308176,1.824030277,1.824030277,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9596,0.19192,0.1890218655,4.0404,0.80808,0.8109781345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.89724379,0,1,0,0,0,0,0.2072678245,0.7927321755,0,0,0,0,0,25,5,3.897429387,0,3.634614406,1.983206532,1.983206532,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0363,0.20726,0.2041887531,3.9637,0.79274,0.7958112469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.007954851,0,1,0,0,0,0,0.2530399263,0.7469600737,0,0,0,0,0,25,5,3.007953677,0,3.560919437,2.471370308,2.471370308,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.2652,0.25304,0.2495038817,3.7348,0.74696,0.7504961183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.679117054,0,1,0,0,0,0,0.1788272156,0.8211727844,0,0,0,0,0,25,5,4.679346979,0,3.680396077,1.689788404,1.689788404,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8941,0.17882,0.1760765813,4.1059,0.82118,0.8239234187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.756937779,0,1,0,0,0,0,0.1764178186,0.8235821814,0,0,0,0,0,25,5,4.756866363,0,3.684259509,1.665361033,1.665361033,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.8821,0.17642,0.1737056129,4.1179,0.82358,0.8262943871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.430013977,0,1,0,0,0,0,0.2290349575,0.7709650425,0,0,0,0,0,25,5,3.42991603,0,3.599553759,2.212959495,2.212959495,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1452,0.22904,0.2257379132,3.8548,0.77096,0.7742620868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.537810668,0,1,0,0,0,0,0.2236168362,0.7763831638,0,0,0,0,0,25,5,3.537746198,0,3.608278676,2.155367675,2.155367675,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1181,0.22362,0.2203737178,3.8819,0.77638,0.7796262822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.150363684,0,1,0,0,0,0,0.1971188236,0.8028811764,0,0,0,0,0,25,5,4.150332833,0,3.650937406,1.877747088,1.877747088,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9856,0.19712,0.194162209,4.0144,0.80288,0.805837791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.022524197,0,1,0,0,0,0,0.2021172526,0.7978827474,0,0,0,0,0,25,5,4.022455668,0,3.642888589,1.929630674,1.929630674,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0106,0.20212,0.1991057893,3.9894,0.79788,0.8008942107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.664427552,0,1,0,0,0,0,0.217571301,0.782428699,0,0,0,0,0,25,5,3.664240307,0,3.618001647,2.091515108,2.091515108,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0879,0.21758,0.2143971867,3.9121,0.78242,0.7856028133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30345894,0,1,0,0,0,0,0.2357407942,0.7642592058,0,0,0,0,0,25,5,3.303473503,0,3.588768344,2.284539375,2.284539375,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.1787,0.23574,0.2323704327,3.8213,0.76426,0.7676295673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.884715434,0,1,0,0,0,0,0.172599485,0.827400515,0,0,0,0,0,25,5,4.884697817,0,3.690408805,1.62658629,1.62658629,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.863,0.1726,0.1699322601,4.137,0.8274,0.8300677399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.55616026,0,1,0,0,0,0,0.1827711605,0.8172288395,0,0,0,0,0,25,5,4.555890639,0,3.674021414,1.730205881,1.730205881,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9139,0.18278,0.179989144,4.0861,0.81722,0.820010856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.131642167,0,1,0,0,0,0,0.2454993997,0.7545006003,0,0,0,0,0,25,5,3.131632017,0,3.573057053,2.389584208,2.389584208,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.2275,0.2455,0.2420351076,3.7725,0.7545,0.7579648924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.413453367,0,1,0,0,0,0,0.1875724591,0.8124275409,0,0,0,0,0,25,5,4.413234978,0,3.666294549,1.779385193,1.779385193,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9379,0.18758,0.1847324205,4.0621,0.81242,0.8152675795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.469839688,0,1,0,0,0,0,0.1856455361,0.8143544639,0,0,0,0,0,25,5,4.470003373,0,3.66941749,1.759483616,1.759483616,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9282,0.18564,0.1828152438,4.0718,0.81436,0.8171847562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.842111599,0,1,0,0,0,0,0.2096185607,0.7903814393,0,0,0,0,0,25,5,3.842078221,0,3.630815364,2.007887362,2.007887362,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.0481,0.20962,0.2065228925,3.9519,0.79038,0.7934771075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.188174281,0,1,0,0,0,0,0.2422005853,0.7577994147,0,0,0,0,0,25,5,3.188184449,0,3.578369272,2.353963784,2.353963784,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,1.211,0.2422,0.2387669436,3.789,0.7578,0.7612330564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.624999601,0,1,0,0,0,0,0.1805419072,0.8194580928,0,0,0,0,0,25,5,4.625059223,0,3.677627284,1.707326257,1.707326257,1,0,0,0,0,True,True,True,True,True,True,True,True,True,True,core_only,0.9027,0.18054,0.1777759061,4.0973,0.81946,0.8222240939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
